OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,latitude,longitude
1414,SAC SHOP #507,"I-70, EXIT 12/161",Breezewood,PA,14,4.099000,,
1424,GETTYSBURG TRAVEL PLAZA,US-15 & SR-394,Gettysburg,PA,70,3.899000,,
1428,CIRCLE K #4702408,"I-65, EXIT 168 & SR-38/SR-25",Lafayette,IN,375,3.432333,40.4182717,-86.8254331
1432,KWIK FILL #259,"I-81, EXIT 57",Mechanicsburg,PA,70,4.049000,,
1444,PILOT TRAVEL CENTERS #346,"I-20, EXIT 92 & US-601",Lugoff,SC,135,3.432333,34.2214086,-80.6846921
1445,PILOT TRAVEL CENTERS #402,"I-80, EXIT 367",Cheyenne,WY,795,3.709000,41.1365662,-104.7063786
1447,HOT SPOT #3005,US-221,Chesnee,SC,210,3.199000,,
1453,EXPRESS STOP,US-278/SR-101/SR-6 & SR-113,Rockmart,GA,193,3.319000,,
1455,PETRO FLORENCE,"I-95, EXIT 169",Florence,SC,46,3.325667,,
1461,CIRCLE K #2705370,"I-26, EXIT 15 & US-176",Inman,SC,210,3.099000,,
1464,CIRCLE K #2723254,"I-20, EXIT 55 & SR-6",Lexington,SC,135,3.199000,,
1470,CIRCLE K #2705348,US-1,Beech Island,SC,135,3.159000,,
1479,TA SPARTANBURG TRAVEL CENTER,"I-85, EXIT 63 & SR-290",Duncan,SC,210,3.432333,,
1487,ROADRUNNER MARKET #6019,"I-81, EXIT 36 NORTH",Greeneville,TN,405,3.499000,,
1492,MAPCO #3538,"I-24, EXIT 174",Chattanooga,TN,285,2.899000,35.1234610,-85.2402338
1507,CIRCLE K #4703941,"I-55, EXIT 5A",Memphis,TN,435,3.189000,,
1516,LOVES TRAVEL STOP #261,I-27 EXIT 116,Amarillo,TX,585,3.232333,,
1531,CircleK #4702365,"I-74, EXIT 112 & SR-9",Shelbyville,IN,375,3.509000,39.5231810,-85.7303338
1533,YESWAY #1157,US-62,Brownfield,TX,700,2.992333,,
1546,SHELL,"I-35, EXIT 86 & SR-85",Dilley,TX,740,3.099000,29.4025900,-95.8347051
1548,TOOT N TOTUM #107,US-287,Dumas,TX,585,3.032333,35.8655398,-101.9692733
1552,STRIPES #40911,US-59 & SR-16,Freer,TX,625,3.099000,,
1555,SEIBERT TRAVEL PLAZA,"I-70, EXIT 405 & SR-59",Seibert,CO,800,3.499000,39.2980933,-102.8716929
1560,CATTREZ,US-20 & SR-5,Irving,NY,38,2.899000,,
1560,CATTREZ,US-20 & SR-5,Irving,NY,38,2.999000,,
1562,I MART #108,"I-40, EXIT 108",Wildersville,TN,435,3.099000,,
1567,KUM & GO #4110,"I-235, EXIT 11",Des Moines,IA,320,3.027333,,
1579,FLYING J TRAVEL PLAZA #924- TOWN PUMP,"I-15, EXIT 122 & I-90 MM220",Butte,MT,816,3.565667,,
1582,LOVES TRAVEL STOP #250,I-40 EXIT 60,Amarillo,TX,585,3.314000,,
1585,Stripes 7Fleet #42498,US-385 & CR-1910,Andrews,TX,710,3.369000,,
1590,ROAD RANGER #240,"I-80 & I-94, EXIT 15-A",Lake Station,IN,365,3.559000,41.5784387,-87.2394649
1596,FLYING J #305,"I-40, EXIT 39",Jamestown,NM,580,3.442333,,
1597,7-ELEVEN #36156,"I-70 & SR-519, EXIT 25/333",Eighty Four,PA,165,4.999000,40.1312308,-80.1326849
1599,ONVO TRAVEL PLAZA,"I-81, EXIT 10",Mc Graw,NY,220,3.439000,,
1599,ONVO TRAVEL PLAZA,"I-81, EXIT 10",Mc Graw,NY,220,3.459000,,
1602,CIRCLE K #2723387,US-98,Beaumont,MS,620,3.565667,,
1606,DONNAS TRAVEL PLAZA,"I-5, EXIT 202",Marysville,WA,962,4.559000,48.0363785,-122.1781414
1610,TA BALTIMORE TRAVEL CENTER,"I-95, EXIT 57",Baltimore,MD,22,4.759000,,
1618,GO MART FOOD STORE #33,US-33,Ripley,WV,44,3.499000,,
1621,CIRCLE K #2709337,"I-65, EXIT 262B",Birmingham,AL,615,3.489000,33.4276605,-86.7076182
1622,RACEWAY #6973,US-380 & SR-114/SR-101,Bridgeport,TX,630,2.782333,33.1924097,-97.7446816
1623,SAPP BROS TRAVEL CENTER,"I-70 & I-270, EXIT 278",Commerce City,CO,800,3.389000,39.7839656,-104.9046091
1625,PILOT TRAVEL CENTERS #60,"I-26, EXIT 159",Bowman,SC,42,3.432333,,
1632,PILOT TRAVEL CENTERS #266,"I-10, EXIT 139 & SR-292",Las Cruces,NM,640,3.190667,,
1633,7-ELEVEN #36302,"I-35, EXIT 144",Von Ormy,TX,740,3.109000,,
1634,PILOT TRAVEL CENTERS #40,"I-94, EXIT 322",Oak Creek,WI,444,3.889000,42.8712878,-87.9448285
1644,ALLSUPS CONVENIENCE STORE #2414,"I-20, EXIT 235",Roscoe,TX,575,2.929000,,
1646,SPEEDWAY #8310,US-6  & US-31,Plymouth,IN,465,3.609000,41.4496452,-86.3101072
1647,SPEEDWAY #8305,US-41 & SR-312,Hammond,IN,290,3.765667,41.5794767,-87.4612944
1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.569000,41.8314900,-87.6943187
1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.599000,41.8314900,-87.6943187
1654,CEFCO #3,US-77/US190/SR-36,Cameron,TX,670,2.989000,30.8478132,-96.9679121
1661,CHEVRON,"I-20, EXIT 101 & SR-151",Calhoun,LA,590,3.159000,32.5127710,-92.3581341
1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.149000,,
1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.189000,,
1670,Petro Stopping Center #54,"I-44, EXIT 4 & SR-3",Joplin,MO,277,3.449000,37.0309199,-94.5230350
1671,LOVES TRAVEL STOP #412,"I-95, EXIT 77",Dunn,NC,205,3.699000,,
1672,HANA TRAVEL PLAZA,"I-40,  EXIT 77",Amarillo,TX,585,2.899000,,
1699,ALLENS FOOD MART280,US-280/US-231/SR-53/SR-38 & CR-8/CR-34,Sylacauga,AL,615,3.799000,,
1700,TOPPS FUEL STOPS,US-259/SR-49,Daingerfield,TX,723,3.109000,33.0463926,-94.7288692
1720,TOOT N TOTUM #120,US-54 & S WESTERN AVE,Liberal,KS,585,3.015667,37.0391548,-100.9404800
1749,HIGHWAY 96 FUEL STOP,US-96 & SR-62/FM-1004,Buna,TX,610,3.149000,30.5923986,-93.9167258
1753,PWI #169,"I-35/US-77, EXIT 359 & CR-1304",Abbott,TX,765,2.899000,,
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.199000,,
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.599000,,
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.099000,,
1791,PILOT TRAVEL CENTERS #257,"I-20, EXIT 126 & FM-1788",Midland,TX,710,3.565667,31.9668550,-102.0971753
1807,LOVES TRAVEL STOP #229,I-40 EXIT 96 & SR-207,Panhandle,TX,585,3.314000,,
1810,KENT KWIK #804,US-83,Perryton,TX,585,2.999000,,
1829,PILOT TRAVEL CENTERS #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,143,3.719000,,
1829,PILOT TRAVEL CENTER #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,143,3.699000,,
1832,CORNER FUEL CENTER,US-49,Hattiesburg,MS,620,3.299000,,
1834,PUMP N PANTRY #15,"I-20, EXIT 617 & US-59",Marshall,TX,766,2.899000,32.5395422,-94.3494688
1849,Stripes #42457,US-67/US-277,San Angelo,TX,740,3.244000,31.3757219,-100.4885720
1855,EXIT 76 AUTO TRUCK PLAZA,US-131,Byron Center,MI,344,3.499000,,
1858,FLYING J TRAVEL PLAZA #737,"I-10, EXIT 583",San Antonio,TX,740,3.224000,,
1859,GO MART FOOD STORE #44,"I-79, EXIT 67 & US-19/SR-4",Sutton,WV,44,3.559000,,
1860,MR FUEL #278,"I-75/71, EXIT 175 & SR-338",Walton,KY,300,3.019000,38.8596690,-84.6229347
1861,PETRO STOPPING CENTER #315,"I-40, EXIT 66",Kingman,AZ,910,3.899000,,
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor,MI,465,3.799000,42.0736000,-86.4358485
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor,MI,465,3.499000,42.0736000,-86.4358485
1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.749000,41.8053881,-86.3288001
1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.849000,41.8053881,-86.3288001
1874,CIRCLE K #2744529,US-175,Seagoville,TX,630,2.950667,,
1879,HOLIDAY STATIONSTORE #3552,"I-35, EXIT 81 & SR-70",Lakeville,MN,448,3.549000,,
1888,STRIPES 7FLEET #42449,US-87,Sterling City,TX,710,3.280667,,
1889,TOOT N TOTUM #105,US-54 & US-287,Stratford,TX,585,2.965667,,
1893,MIKE MCDONALD TRUCK STOP,"I-20, EXIT 509",Terrell,TX,637,2.870667,,
1894,CIRCLE K #2741544,"I-37 & SR-72, EXIT 69",Three Rivers,TX,747,3.065667,28.4869909,-98.1435750
1897,YESWAY #1077,"I-20/US-84, EXIT 278",Tye,TX,575,2.875667,,
1905,LUCKY TRUCK STOP,US-82,Whitesboro,TX,630,2.885667,,
1909,RALLYSTOP #1,"I-15, EXIT 62",Cedar City,UT,791,3.459000,37.7614172,-113.0557675
1914,LOVES TRAVEL STOP #792,"I-70, EXIT 160",Green River,UT,835,3.709000,38.9818829,-110.2312576
1921,BELL TRUCK STOP,"I-80, EXIT 146",Park City,UT,835,3.452333,40.6107854,-111.5090832
1923,SCENIC QUIK STOP,"I-70, EXIT 54 & US-89",Salina,UT,835,3.459000,38.9241774,-111.8733630
1930,CASEYS #3058,"I-35, EXIT 19 & US-160 E",Wellington,KS,570,3.299000,,
1931,RBS ONE STOP,"I-15, EXIT 320",Woods Cross,UT,835,3.459000,40.8702505,-111.8971280
1934,CIRCLE K #2723710,"I-77, EXIT 24",Austinville,VA,185,3.240667,,
1936,QUICK STOP MARKET #36,"I-81, EXIT 10 & US-11",Bristol,VA,185,3.399000,,
1940,7-ELEVEN #40063,"I-81, EXIT 98 & SR-100",Dublin,VA,65,3.199000,37.0829586,-80.6910846
1944,LOVES TRAVEL STOPS #399,"I-77, EXIT 1 & SR-620",Lambsburg,VA,65,3.589000,,
1944,LOVES TRAVEL STOP #399,"I-77, EXIT 1 & SR-620",Lambsburg,VA,65,3.589000,,
1950,7-ELEVEN #34515,"I-81, EXIT 205",King George,VA,180,3.399000,,
1951,CIRCLE K #2723713,"I-81, EXIT 205",Staunton,VA,185,3.385667,,
1953,FAS MART #3555,"I-64, EXIT 136 & US-15",Gordonsville,VA,180,3.699000,,
1954,Joe's Kwik Mart #8409,US-58 & CR-645,Suffolk,VA,130,3.032333,,
1956,PILOT TRAVEL CENTER #4642,"I-81, EXIT 291",Toms Brook,VA,60,3.659000,,
1958,SPEEDWAY #4618,"I-81 & I-77, EXIT 77",Wytheville,VA,185,3.412333,,
1960,MAPLEWOOD IRVING,"I-89, EXIT 7",Montpelier,VT,170,3.699000,,
1962,SUPER QUIK,"I-64, EXIT 172 & SR-1/SR-7",Grayson,KY,255,3.799000,38.3478863,-82.9415399
1976,One9 #963,"I-90, EXIT 276",Spokane,WA,970,3.989000,47.6426608,-117.4605783
1976,One9 #963,"I-90, EXIT 276",Spokane,WA,970,3.959000,47.6426608,-117.4605783
1977,GEE CEES TRUCK STOP,"I-5, EXIT 57",Toledo,WA,977,3.839000,46.4401007,-122.8467555
1983,KWIK TRIP #427,"US-53, EXIT 110 & SR-40",Bloomer,WI,295,3.415667,45.1202409,-91.4617458
1985,Camp Douglas BP,"I-90 & I-94, EXIT 55",Camp Douglas,WI,420,3.154000,43.9235304,-90.2661298
2000,RIVER CITY TRAVEL PLAZA,US-41,Marinette,WI,360,3.399000,,
2002,KWIK TRIP #222,US-53/US-2,Superior,WI,334,3.339000,46.6984114,-92.0353658
2009,KWIK TRIP #139,"I-43, EXIT 120 & CR-V/CR-OK",Sheboygan,WI,444,3.290667,43.7501097,-87.7453381
2020,BFS FOODS #72,"I-68, EXIT 23 & SR-26",Bruceton Mills,WV,165,3.499000,,
2021,GO MART FOOD STORE #59,"I-64, EXIT 15 & US-60",Huntington,WV,255,3.499000,,
2022,GO MART FOOD STORE #86,"I-79, EXIT 40 & SR-16",Ivydale,WV,44,3.599000,,
2029,HOMAX SERVICE,"I-25, EXIT 188",Mills,WY,790,3.169000,42.8419270,-106.3679350
2030,GHOST TOWN FUEL STOP,US-26/US-20,Casper,WY,790,3.429000,,
2034,TA CHEYENNE TRAVEL CENTER,"I-80, EXIT 377 & SR-217/CR-140",Cheyenne,WY,795,3.699000,41.1229568,-104.7213813
2040,Fast Stop Travel Centers #1133,"I-25, EXIT 126 & US-18/20",Douglas,WY,790,3.499000,42.7377479,-105.3788236
2041,PINE BLUFFS SINCLAIR,"I-80, EXIT 401 & US-30",Pine Bluffs,WY,795,3.699000,41.1745527,-104.0810497
2044,One9 #1251,"I-80, EXIT 173",Wamsutter,WY,795,3.499000,41.6750675,-107.9767916
2074,STRIPES #40522,"I-10, EXIT 550",San Antonio,TX,740,3.059000,,
2076,ALLSUPS CONVENIENCE STORE #2159,US-283 BUS/US-277 BUS & SR-422,Seymour,TX,770,3.299000,,
2078,ALLSUPS CONVENIENCE STORE #2366,US-84 & CR-3300,Slaton,TX,700,2.969000,33.4625749,-101.6751535
2084,Main Street Market #112,"I-20, EXIT 73",Wickett,TX,710,2.879000,,
2087,LWS TRUCK STOP,SR-30,Logan,UT,835,3.425667,,
2088,FLYING J TRAVEL PLAZA #773,"I-70, EXIT 40",Richfield,UT,835,3.699000,38.7887599,-112.0817468
2089,FLYING J TRAVEL PLAZA #774,"I-84, EXIT 7",Snowville,UT,835,3.749000,41.9634667,-112.7095467
2115,KWIK TRIP #838,SR-23/SR-33,Reedsburg,WI,420,3.194000,43.5322646,-90.0163068
2125,BIG D #44,"I-80, EXIT 311 & SR-130",Laramie,WY,795,3.249000,41.1617370,-104.7540425
2144,Mountain View Truck Stop,US-15,Thurmont,MD,60,4.099000,,
2152,SPEEDWAY #4709,"I-90, EXIT 102",Fairmont,MN,425,3.299000,,
2167,PILOT TRAVEL CENTERS #134,"I-94, EXIT 171 (CR 75)",Saint Cloud,MN,451,3.287333,,
2182,PILOT TRAVEL CENTER #4649,"I-64 & I-81, EXIT 205",Raphine,VA,185,3.659000,,
2192,GO MART FOOD STORE #51,US-19/SR-129,Mount Nebo,WV,44,3.599000,,
2194,A AND A TRUCKSTOP,US-35 & CR-41,Jackson,OH,315,3.799000,39.7441544,-84.5801323
2196,Certified Oil #400410,I-76 EXIT 43,Ravenna,OH,249,3.315667,41.1575570,-81.2420470
2204,NATURAL BRIDGE SHELL,US-278 & SR-5,Lynn,AL,615,3.682333,,
2209,Roadrunner #471,"I-40/US-65, EXIT 142 & SR-365",North Little Rock,AR,695,3.032333,,
2219,PILOT TRAVEL CENTER #66,"I-85, EXIT 129",Braselton,GA,16,3.272333,,
2219,PILOT TRAVEL CENTERS #66,"I-85, EXIT 129",Braselton,GA,16,3.272333,,
2223,PO JOS GAS N GO,"I-16 SR-404, EXIT 116 & US-301/SR-73",Register,GA,195,3.232333,,
2227,SPEEDWAY #7448,SR-59,Naperville,IL,293,3.299000,,
2227,SPEEDWAY #7448,SR-59,Naperville,IL,293,3.359000,,
2231,QUIKTRIP #605,"I-270, EXIT 33",Saint Louis,MO,540,2.899000,,
2255,S&G #36,"I-280, EXIT 2 & SR-795",Millbury,OH,550,3.492333,,
2267,Circle K #4703917,"I-65, EXIT 112 & SR-25",Cross Plains,TN,460,2.949000,,
2283,CIRCLE K #2707321,SR-60,Bartow,FL,225,3.522333,,
2287,SAC SHOP #511,"I-76/I-70, EXIT 146 & I-99/US-220 EXIT 1",Bedford,PA,14,4.099000,,
2306,SCOTCHMAN #3894,"I-77, EXIT 73 & SR-901",Rock Hill,SC,210,3.079000,,
2310,MAPCO #3686,"I-24, EXIT 175",Chattanooga,TN,285,2.889000,,
2311,SHELL,"I-24 & EPPS MILL RD, EXIT 89",Christiana,TN,460,3.132333,,
2331,PINNERS POINT,SR-135,Portsmouth,VA,130,3.499000,,
2336,FLYING J TRAVEL PLAZA #754,"I-77 & I-81, EXIT 77",Wytheville,VA,185,3.549000,,
2340,RSTORE #4478,SR-8 & SR-13,Prentice,WI,395,3.039000,,
2557,PWI #106,"I-30, EXIT 77B",Royse City,TX,630,2.899000,,
2602,PILOT TRAVEL CENTERS #9,"I-75, EXIT 36",Franklin,OH,407,3.352333,,
2623,TA JANESVILLE TRAVEL CENTER,"I-90/I-39, EXIT 171B & US-14",Janesville,WI,420,3.299000,,
2626,WEST END SINCLAIR,"I-80, EXIT 211",Rawlins,WY,838,3.319000,,
2629,PILOT TRAVEL CENTERS #253,"I-295 & NJ TRNPK,  EXIT 2B",Penns Grove,NJ,243,3.989000,,
2635,FLYING J #584,"I-5, EXIT 278",Aurora,OR,935,3.859000,,
2638,PIT STOP TRAVEL CENTER,US-789,Riverton,WY,790,4.399000,,
2640,LITTLE NASHVILLE,"I-64, EXIT 50 & SR-127",Nashville,IL,540,3.399000,38.2150909,-89.3800192
2640,LITTLE NASHVILLE,"I-64, EXIT 50 & SR-127",Nashville,IL,540,3.299000,38.2150909,-89.3800192
2644,FREDERICKS TRAVEL CENTER,"I-25/US-87, EXIT 235 & SR-52",Erie,CO,800,3.499000,,
2756,PAR MAR FOOD STORE #89,"I-77/SR-2, EXIT 170 & SR-14 E",Mineral Wells,WV,430,3.499000,40.2396197,-80.6502274
2761,PONY EXPRESS SERVICE CENTER,US-36 & SR-148,Hanover,KS,316,2.955667,,
2764,LOVES TRAVEL STOP #046,US-64/54 & SR-94,Hooker,OK,585,3.562333,,
2765,LOVES TRAVEL STOP #023,US-50 & US-287,Lamar,CO,525,3.462333,40.4438965,-105.0774063
2772,PILOT TRAVEL CENTERS #29,"I- 80, EXIT 144; I-69, EXIT 357",Fremont,IN,465,3.899000,41.7239729,-85.0004405
2772,PILOT TRAVEL CENTER #29,"I- 80, EXIT 144; I-69, EXIT 357",Fremont,IN,465,3.899000,41.7239729,-85.0004405
2779,Stinker #121,I-84 & EXIT 208,Heyburn,ID,787,3.560667,,
2788,JIFFY MART #451,"I-91, EXIT 17 & SR-302",Wells River,VT,39,3.569000,,
2805,Fast Stop Travel Centers #1145,"I-15,  EXIT 31",Downey,ID,825,3.799000,,
2807,SUDDEN SERVICE #25,"I-24, EXIT 11",Clarksville,TN,460,3.307333,,
2811,KWIK FILL #22,"I-90, EXIT 40 & SR-34/SR-31",Weedsport,NY,220,3.899000,,
2817,Chevron #382354,"I-5/US-12, EXIT 72",Chehalis,WA,977,4.299000,,
2848,TA TONOPAH TRAVEL CENTER,"I-10, EXIT 103",Tonopah,AZ,930,3.939000,,
2851,SPEEDWAY #2958,"I-8, EXIT 12",Yuma,AZ,900,3.479000,,
2862,TA TALLULAH TRAVEL CENTER,"I-20, EXIT 171 & US-65",Tallulah,LA,760,3.209000,32.4071173,-91.1875971
2864,KUM & GO #0493,I-49 BUS/SR-59,Neosho,MO,535,3.059000,,
2875,CIRCLE K #2744138,"I-25, EXIT 101 & US-50/SR-47",Pueblo,CO,803,3.399000,,
2883,PILOT TRAVEL CENTER #293,"I-75, EXIT 341 & CR-484",Ocala,FL,140,3.412333,29.0256099,-82.1446263
2883,PILOT TRAVEL CENTERS #293,"I-75, EXIT 341 & CR-484",Ocala,FL,140,3.359000,29.0256099,-82.1446263
2885,SP Truckstop & Travel Center,US-84/SR-38,Bainbridge,GA,20,3.599000,,
2889,MOULTON COWBOYS,SR-157,Moulton,AL,615,3.099000,,
2891,PETRO STOPPING CENTER #338,"I-80, EXIT 21",Sparks,NV,966,3.949000,,
2895,EAGLE TRUCK STOP,I-77 EXIT 81,New Philadelphia,OH,249,3.315667,,
2896,NORTH LEWISTON DYNAMART,US-12 & SR 128,Lewiston,ID,970,3.669000,,
2897,GAS N GO #15,"I-80, EXIT 41",Lyman,WY,827,3.465667,,
2910,FLYING J TRAVEL PLAZA #685,"I-29 & I- 94, EXIT 349",Fargo,ND,341,3.569000,,
2913,ONE9#226,"I-40, EXIT 417 & SR-92",Dandridge,TN,405,3.259000,,
2915,TP TRUCK STOP,"I-15, EXIT 80",Fort Hall,ID,825,3.519000,,
2917,GOLDYS TRUCK PLAZA,US-29,Rustburg,VA,185,3.519000,,
2922,LOVES TRAVEL STOP #210,"I-40, EXIT 158",Albuquerque,NM,580,3.520667,,
2923,LOVES TRAVEL STOP #435,"I-95, EXIT 104 & SR-207",Ruther Glen,VA,180,3.611000,,
2923,LOVES TRAVEL STOPS #435,"I-95, EXIT 104 & SR-207",Ruther Glen,VA,180,3.589000,,
2924,HWY 190 FUEL STOP,US-190,Jasper,TX,610,3.132333,,
2926,EXIT 77 TRAVEL PLAZA,"I-81, EXIT 77 & SR-39",Harrisburg,PA,70,3.499000,,
2929,TA EXPRESS STEELE,"I-94, EXIT 200 & SR- 3",Steele,ND,390,3.599000,,
2935,CIRCLE K #2726163,"I-295, EXIT 22",Jacksonville,FL,75,3.299000,,
2937,FLYING J TRAVEL PLAZA #664,"I-75, EXIT 171",Walton,KY,300,3.085667,,
2956,PILOT TRAVEL CENTERS #275,"I-85, EXIT 39 I-77, EXIT 13",Charlotte,NC,46,3.552333,,
2963,SUPERPUMPER #26,"I-94, EXIT 258 & US-281",Jamestown,ND,390,3.629000,,
2967,PETRO STOPPING CENTER #317,"I-57, EXIT 71",Perrysburg,OH,550,3.785667,,
2968,E-Z MART #4460,"I-20,  EXIT 124",Monroe,LA,719,3.129000,,
2977,DISCOUNT FUEL,"I-90, EXIT 150 & SR-73",Kadoka,SD,506,3.229000,,
2982,CIRCLE K #2723726,"I-59/I-20, EXIT 52 & US-11/US-43/SR-7",Knoxville,AL,705,3.089000,,
3003,CHEVRON,"I-20, EXIT 186",Delta,LA,760,2.994000,,
3008,BUSY BEE,"I-10, EXIT 283 & US-129",Live Oak,FL,10,3.779000,,
3022,TA GREENCASTLE TRAVEL CENTER,"I-81, EXIT 5",Greencastle,PA,70,3.959000,,
3030,Mr Ts Riverside,US-412,Cardwell,MO,435,3.199000,,
3064,PORTS TO PLAINS TRAVEL PLAZA,US-50 & US-287,Lamar,CO,800,3.399000,40.4438965,-105.0774063
3086,SPEEDWAY #4638,US-29,Madison Heights,VA,185,3.495667,,
3093,RSTORE #4488,US-51,Merrill,WI,395,3.240667,,
3096,HOBO PANTRY #6,US-431/SR-210,Dothan,AL,20,3.959000,,
3118,MOBIL,"I-87, EXIT 42 & US-11",Champlain,NY,39,3.799000,,
3128,TA ATLANTA SOUTH TRAVEL CENTER,"I-75, EXIT 201 & SR-36",Jackson,GA,18,3.334000,,
3138,TA EXPRESS #6264,"I-70, EXIT 26 & US-50",Grand Junction,CO,800,4.049000,,
3139,CHEROKEE TRAVEL MART,"I-40,  EXIT 108",Calumet,OK,483,3.105667,,
3148,YESWAY #1038,US-60 & SR-86,Neosho,MO,307,3.059000,,
3155,QUIK MART #18,US-72/SR-157,Tuscumbia,AL,615,3.007333,34.6830824,-87.5941951
3163,QUIKTRIP #71,"I-44, EXIT 238",Tulsa,OK,560,3.039000,,
3164,QUIKTRIP #102,"I-44, EXIT 222A",Tulsa,OK,560,3.039000,,
3165,LOVES TRAVEL STOP #213,"I-35, EXIT 211",Tonkawa,OK,500,3.584000,,
3167,JASPER FOOD MART,US-78,Jasper,AL,615,3.229000,,
3171,One9 #265,"I-40, EXIT 287 & SR-136",Cookeville,TN,405,3.084000,,
3176,BP,US-6 & SR-15,New Paris,IN,365,3.657333,41.4495281,-85.8442268
3178,ERNIES FUEL STOP #1605,SR-167,Kent,WA,977,4.599000,,
3179,MR FUEL #1020,"I-80 & I-94, EXIT 15B",Lake Station,IN,365,3.565667,,
3191,BUSY CORNER TRUCK STOP AND MARKET,"I-24, EXIT 105 & US-41/SR-2",Manchester,TN,460,3.049000,,
3205,CROSSROADS TRUCK STOP STATION,"I-29 & SR 34, MM 109",Colman,SD,530,3.159000,,
3206,PERHAM OASIS,US-10 & SR-78,Perham,MN,250,3.499000,,
3215,SHELL TRUCKSTOP,"I-4, EXIT 44",Polk City,FL,225,3.449000,,
3216,MAXS #124,"I-24, EXIT 86 & US-41",Oak Grove,KY,460,3.042333,,
3221,Pilot #1440,"US-67, EXIT 55 & US-64/US-167 & SR-367",Bald Knob,AR,695,3.399000,35.3215015,-91.5612642
3221,Southern Travel Plaza,"US-67, EXIT 55 & US-64/US-167 & SR-367",Bald Knob,AR,695,3.391000,35.3215015,-91.5612642
3222,POMPANO TRUCK STOP,"I-95, EXIT 36B",Pompano Beach,FL,95,3.759000,,
3226,ONE9 #245,"I-81, EXIT 77 & SR-39",Harrisburg,PA,70,3.609000,,
3227,ONE9 MR FUEL #64,"I-26 & US-17, EXIT 199",Summerville,SC,42,3.219000,,
3227,MR FUEL DBA ONE9 #64,"I-26 & US-17, EXIT 199",Summerville,SC,42,3.219000,,
3230,STRIPES #40815,US-281 & US-285,Falfurrias,TX,625,3.299000,,
3264,TA WEST MEMPHIS TRAVEL CENTER,"I-40/US-63, EXIT 260 & SR-149",Earle,AR,435,3.367333,,
3280,OUTPOST TRUCK STOP,US-85 & US-18/US-20,Lusk,WY,790,3.689000,,
3281,AMERICAN TRUCK PLAZA,I-80 EXIT 215 & SR-254,Milton,PA,138,3.799000,,
3284,CASEYS #4390,"I-49/US-71, EXIT 77 & US-160",Lamar,MO,416,3.199000,,
3297,SAPP BROS TRAVEL CENTER,"I-80, EXIT 370",Cheyenne,WY,795,3.700667,,
3316,TRUCKOMAT OF N LITTLE ROCK,"I-40, EXIT 161 & SR-391",North Little Rock,AR,695,3.249000,34.7469002,-92.1272660
3326,MIRABITO #61,"I-81, EXIT 32",Central Square,NY,12,4.299000,,
3330,TA # 211 GREENLAND TRAVEL CENTER,"I-95, EXIT 3A & US-101",Greenland,NH,34,3.759000,,
3349,QUEEN CITY TRUCK STOP,"I-20 & I-59, EXIT150",Meridian,MS,705,2.939000,,
3383,E-Express at Central Truck Stop,"I-35, EXIT 137",Oklahoma City,OK,483,2.879000,,
3386,LONGMONT TRUCK STOP,"I-25/US-87, EXIT 240 & SR-119",Longmont,CO,800,3.239000,,
3401,POPS Mart #333,"I-77, EXIT 48 & SR-200",Winnsboro,SC,46,3.090667,,
3413,COUNTRY GIRL TRUCK STOP,US-167 & SR-156,Winnfield,LA,590,3.319000,31.9570168,-92.6534343
3415,JAYS EL CHEAPO FUEL STOP,"I-16, EXIT 104",Metter,GA,195,3.249000,,
3418,Par Mar Store #164,"I-79, EXIT 105 & CR-7",Jane Lew,WV,165,3.999000,,
3421,ERNIES TRUCK STOP,"I-5, EXIT 142",Federal Way,WA,977,4.599000,,
3422,PWI #167,"I-10, EXIT 601",Seguin,TX,740,2.889000,,
3427,JOHNNYS MARKET,"I-69, EXIT 357",Fremont,IN,465,3.699000,,
3432,PILOT TRAVEL CENTER #34,"I-65, EXIT 201 & US-231",Remington,IN,365,3.709000,,
3432,PILOT TRAVEL CENTERS #34,"I-65, EXIT 201 & US-231",Remington,IN,365,3.659000,,
3435,PWI #168,"I-35, EXIT 266 & SR-195",Georgetown,TX,740,2.799000,,
3444,Acme Truck Stop,US-441/SR-500,Orlando,FL,140,3.449000,,
3460,CHROME TRUCK STOP,US-18 & US-169,Algona,IA,433,3.499000,,
